code|name|category|groups|chromosome|protein|gene|information|active
M21.6|Other acquired deformities of ankle and foot|154|CONNECTIVE|||||True
M21.7|Unequal limb length (acquired)|154|CONNECTIVE|||||True
M21.8|Other specified acquired deformities of limbs|154|CONNECTIVE|||||True
M21.9|Acquired deformity of limb, unspecified|154|CONNECTIVE|||||True
M22|Disorders of patella|154|CONNECTIVE|||||True
M22.0|Recurrent dislocation of patella|154|CONNECTIVE|||||True
M22.1|Recurrent subluxation of patella|154|CONNECTIVE|||||True
M22.2|Patellofemoral disorders|154|CONNECTIVE|||||True
M22.3|Other derangements of patella|154|CONNECTIVE|||||True
M22.4|Chondromalacia patellae|154|CONNECTIVE|||||True
M22.8|Other disorders of patella|154|CONNECTIVE|||||True
M22.9|Disorder of patella, unspecified|154|CONNECTIVE|||||True
M23|Internal derangement of knee|154|CONNECTIVE|||||True
M23.0|Cystic meniscus|154|CONNECTIVE|||||True
M23.1|Discoid meniscus (congenital)|154|CONNECTIVE|||||True
M23.2|Derangement of meniscus due to old tear or injury|154|CONNECTIVE|||||True
M23.3|Other meniscus derangements|154|CONNECTIVE|||||True
M23.4|Loose body in knee|154|CONNECTIVE|||||True
M23.5|Chronic instability of knee|154|CONNECTIVE|||||True
M23.6|Other spontaneous disruption of ligament(s) of knee|154|CONNECTIVE|||||True
M23.8|Other internal derangements of knee|154|CONNECTIVE|||||True
M23.9|Internal derangement of knee, unspecified|154|CONNECTIVE|||||True
M24|Other specific joint derangements|154|CONNECTIVE|||||True
M24.0|Loose body in joint|154|CONNECTIVE|||||True
M24.1|Other articular cartilage disorders|154|CONNECTIVE|||||True
M24.2|Disorder of ligament|154|CONNECTIVE|||||True
M24.3|Pathological dislocation and subluxation of joint, not elsewhere classified|154|CONNECTIVE|||||True
M24.4|Recurrent dislocation and subluxation of joint|154|CONNECTIVE|||||True
M24.5|Contracture of joint|154|CONNECTIVE|||||True
M24.6|Ankylosis of joint|154|CONNECTIVE|||||True
M24.7|Protrusio acetabuli|154|CONNECTIVE|||||True
M24.8|Other specific joint derangements, not elsewhere classified|154|CONNECTIVE|||||True
M24.9|Joint derangement, unspecified|154|CONNECTIVE|||||True
M25|Other joint disorders, not elsewhere classified|154|CONNECTIVE|||||True
M25.0|Haemarthrosis|154|CONNECTIVE|||||True
M25.1|Fistula of joint|154|CONNECTIVE|||||True
M25.2|Flail joint|154|CONNECTIVE|||||True
M25.3|Other instability of joint|154|CONNECTIVE|||||True
M25.4|Effusion of joint|154|CONNECTIVE|||||True
M25.5|Pain in joint|154|CONNECTIVE|||||True
M25.6|Stiffness of joint, not elsewhere classified|154|CONNECTIVE|||||True
M25.7|Osteophyte|154|CONNECTIVE|||||True
M25.8|Other specified joint disorders|154|CONNECTIVE|||||True
M25.9|Joint disorder, unspecified|154|CONNECTIVE|||||True
M30|Polyarteritis nodosa and related conditions|155|CONNECTIVE|||||True
M30.0|Polyarteritis nodosa|155|CONNECTIVE|||||True
M30.1|Polyarteritis with lung involvement [Churg-Strauss]|155|CONNECTIVE|||||True
M30.2|Juvenile polyarteritis|155|CONNECTIVE|||||True
M30.3|Mucocutaneous lymph node syndrome [Kawasaki]|155|CONNECTIVE|||||True
M30.8|Other conditions related to polyarteritis nodosa|155|CONNECTIVE|||||True
M31|Other necrotizing vasculopathies|155|CONNECTIVE|||||True
M31.0|Hypersensitivity angiitis|155|CONNECTIVE|||||True
M31.1|Thrombotic microangiopathy|155|CONNECTIVE|||||True
M31.2|Lethal midline granuloma|155|CONNECTIVE|||||True
M31.3|Wegener granulomatosis|155|AUTOIMMUNE,CONNECTIVE|||||True
M31.4|Aortic arch syndrome [Takayasu]|155|CONNECTIVE|||||True
M31.5|Giant cell arteritis with polymyalgia rheumatica|155|AUTOIMMUNE,CONNECTIVE|||||True
M31.6|Other giant cell arteritis|155|AUTOIMMUNE,CONNECTIVE|||||True
M31.8|Other specified necrotizing vasculopathies|155|CONNECTIVE|||||True
M31.9|Necrotizing vasculopathy, unspecified|155|CONNECTIVE|||||True
M32|Systemic lupus erythematosus|155|CONNECTIVE|||||True
M32.0|Drug-induced systemic lupus erythematosus|155|CONNECTIVE|||||True
M32.1|Systemic lupus erythematosus with organ or system involvement|155|AUTOIMMUNE,CONNECTIVE|||||True
M32.8|Other forms of systemic lupus erythematosus|155|CONNECTIVE|||||True
M32.9|Systemic lupus erythematosus, unspecified|155|AUTOIMMUNE,CONNECTIVE|||||True
M33|Dermatopolymyositis|155|AUTOIMMUNE,CONNECTIVE|||||True
M33.0|Juvenile dermatomyositis|155|CONNECTIVE|||||True
M33.1|Other dermatomyositis|155|CONNECTIVE|||||True
M33.2|Polymyositis|155|CONNECTIVE|||||True
M33.9|Dermatopolymyositis, unspecified|155|CONNECTIVE|||||True
M34|Systemic sclerosis|155|AUTOIMMUNE,CONNECTIVE|||||True
M34.0|Progressive systemic sclerosis|155|CONNECTIVE|||||True
M34.1|CR(E)ST syndrome|155|CONNECTIVE|||||True
M34.2|Systemic sclerosis induced by drugs and chemicals|155|CONNECTIVE|||||True
M34.8|Other forms of systemic sclerosis|155|CONNECTIVE|||||True
M34.9|Systemic sclerosis, unspecified|155|CONNECTIVE|||||True
M35|Other systemic involvement of connective tissue|155|CONNECTIVE|||||True
M35.0|Sicca syndrome [Sjögren]|155|AUTOIMMUNE,CONNECTIVE|||||True
M35.1|Other overlap syndromes|155|CONNECTIVE|||||True
M35.2|Behçet disease|155|CONNECTIVE|||||True
M35.3|Polymyalgia rheumatica|155|AUTOIMMUNE,CONNECTIVE|||||True
M35.4|Diffuse (eosinophilic) fasciitis|155|CONNECTIVE|||||True
M35.5|Multifocal fibrosclerosis|155|CONNECTIVE|||||True
M35.6|Relapsing panniculitis [Weber-Christian]|155|CONNECTIVE|||||True
M35.7|Hypermobility syndrome|155|CONNECTIVE|||||True
M35.8|Other specified systemic involvement of connective tissue|155|CONNECTIVE|||||True
M35.9|Systemic involvement of connective tissue, unspecified|155|AUTOIMMUNE,CONNECTIVE|||||True
M36|Systemic disorders of connective tissue in diseases classified elsewhere|155|CONNECTIVE|||||True
M36.0|Dermato(poly)myositis in neoplastic disease|155|CONNECTIVE|||||True
M36.1|Arthropathy in neoplastic disease|155|CONNECTIVE|||||True
M36.2|Haemophilic arthropathy|155|CONNECTIVE|||||True
M36.3|Arthropathy in other blood disorders|155|CONNECTIVE|||||True
M36.4|Arthropathy in hypersensitivity reactions classified elsewhere|155|CONNECTIVE|||||True
M36.8|Systemic disorders of connective tissue in other diseases classified elsewhere|155|CONNECTIVE|||||True
M40|Kyphosis and lordosis|156|CONNECTIVE|||||True
M40.0|Postural kyphosis|156|CONNECTIVE|||||True
M40.1|Other secondary kyphosis|156|CONNECTIVE|||||True
M40.2|Other and unspecified kyphosis|156|CONNECTIVE|||||True
M40.3|Flatback syndrome|156|CONNECTIVE|||||True
M40.4|Other lordosis|156|CONNECTIVE|||||True
M40.5|Lordosis, unspecified|156|CONNECTIVE|||||True
M41|Scoliosis|156|CONNECTIVE|||||True
M41.0|Infantile idiopathic scoliosis|156|CONNECTIVE|||||True
M41.1|Juvenile idiopathic scoliosis|156|CONNECTIVE|||||True
M41.2|Other idiopathic scoliosis|156|CONNECTIVE|||||True
M41.3|Thoracogenic scoliosis|156|CONNECTIVE|||||True
M41.4|Neuromuscular scoliosis|156|CONNECTIVE|||||True
M41.5|Other secondary scoliosis|156|CONNECTIVE|||||True
M41.8|Other forms of scoliosis|156|CONNECTIVE|||||True
M41.9|Scoliosis, unspecified|156|CONNECTIVE|||||True
M42|Spinal osteochondrosis|156|CONNECTIVE|||||True
M42.0|Juvenile osteochondrosis of spine|156|CONNECTIVE|||||True
M42.1|Adult osteochondrosis of spine|156|CONNECTIVE|||||True
M42.9|Spinal osteochondrosis, unspecified|156|CONNECTIVE|||||True
M43|Other deforming dorsopathies|156|CONNECTIVE|||||True
M43.0|Spondylolysis|156|CONNECTIVE|||||True
M43.1|Spondylolisthesis|156|CONNECTIVE|||||True
M43.2|Other fusion of spine|156|CONNECTIVE|||||True
M43.3|Recurrent atlantoaxial subluxation with myelopathy|156|CONNECTIVE|||||True
M43.4|Other recurrent atlantoaxial subluxation|156|CONNECTIVE|||||True
M43.5|Other recurrent vertebral subluxation|156|CONNECTIVE|||||True
M43.6|Torticollis|156|CONNECTIVE|||||True
M43.8|Other specified deforming dorsopathies|156|CONNECTIVE|||||True
M43.9|Deforming dorsopathy, unspecified|156|CONNECTIVE|||||True
M45|Ankylosing spondylitis|157|AUTOIMMUNE,CONNECTIVE|||||True
M46|Other inflammatory spondylopathies|157|CONNECTIVE|||||True
M46.0|Spinal enthesopathy|157|CONNECTIVE|||||True
M46.1|Sacroiliitis, not elsewhere classified|157|CONNECTIVE|||||True
M46.2|Osteomyelitis of vertebra|157|CONNECTIVE|||||True
M46.3|Infection of intervertebral disc (pyogenic)|157|CONNECTIVE|||||True
M46.4|Discitis, unspecified|157|CONNECTIVE|||||True
M46.5|Other infective spondylopathies|157|CONNECTIVE|||||True
M46.8|Other specified inflammatory spondylopathies|157|CONNECTIVE|||||True
M46.9|Inflammatory spondylopathy, unspecified|157|CONNECTIVE|||||True
M47|Spondylosis|157|CONNECTIVE|||||True
M47.0|Anterior spinal and vertebral artery compression syndromes|157|CONNECTIVE|||||True
M47.1|Other spondylosis with myelopathy|157|CONNECTIVE|||||True
M47.2|Other spondylosis with radiculopathy|157|CONNECTIVE|||||True
M47.8|Other spondylosis|157|CONNECTIVE|||||True
M47.9|Spondylosis, unspecified|157|CONNECTIVE|||||True
M48|Other spondylopathies|157|CONNECTIVE|||||True
M48.0|Spinal stenosis|157|CONNECTIVE|||||True
M48.1|Ankylosing hyperostosis [Forestier]|157|CONNECTIVE|||||True
M48.2|Kissing spine|157|CONNECTIVE|||||True
M48.3|Traumatic spondylopathy|157|CONNECTIVE|||||True
M48.4|Fatigue fracture of vertebra|157|CONNECTIVE|||||True
M48.5|Collapsed vertebra, not elsewhere classified|157|CONNECTIVE|||||True
M48.8|Other specified spondylopathies|157|CONNECTIVE|||||True
M48.9|Spondylopathy, unspecified|157|CONNECTIVE|||||True
M49|Spondylopathies in diseases classified elsewhere|157|CONNECTIVE|||||True
M49.0|Tuberculosis of spine|157|CONNECTIVE|||||True
M49.1|Brucella spondylitis|157|CONNECTIVE|||||True
M49.2|Enterobacterial spondylitis|157|CONNECTIVE|||||True
M49.3|Spondylopathy in other infectious and parasitic diseases classified elsewhere|157|CONNECTIVE|||||True
M49.4|Neuropathic spondylopathy|157|CONNECTIVE|||||True
M49.5|Collapsed vertebra in diseases classified elsewhere|157|CONNECTIVE|||||True
M49.8|Spondylopathy in other diseases classified elsewhere|157|CONNECTIVE|||||True
M50|Cervical disc disorders|158|CONNECTIVE|||||True
M50.0|Cervical disc disorder with myelopathy|158|CONNECTIVE|||||True
M50.1|Cervical disc disorder with radiculopathy|158|CONNECTIVE|||||True
M50.2|Other cervical disc displacement|158|CONNECTIVE|||||True
M50.3|Other cervical disc degeneration|158|CONNECTIVE|||||True
M50.8|Other cervical disc disorders|158|CONNECTIVE|||||True
M50.9|Cervical disc disorder, unspecified|158|CONNECTIVE|||||True
M51|Other intervertebral disc disorders|158|CONNECTIVE|||||True
M51.0|Lumbar and other intervertebral disc disorders with myelopathy|158|CONNECTIVE|||||True
M51.1|Lumbar and other intervertebral disc disorders with radiculopathy|158|CONNECTIVE|||||True
M51.2|Other specified intervertebral disc displacement|158|CONNECTIVE|||||True
M51.3|Other specified intervertebral disc degeneration|158|CONNECTIVE|||||True
M51.4|Schmorl nodes|158|CONNECTIVE|||||True
M51.8|Other specified intervertebral disc disorders|158|CONNECTIVE|||||True
M51.9|Intervertebral disc disorder, unspecified|158|CONNECTIVE|||||True
M53|Other dorsopathies, not elsewhere classified|158|CONNECTIVE|||||True
M53.0|Cervicocranial syndrome|158|CONNECTIVE|||||True
M53.1|Cervicobrachial syndrome|158|CONNECTIVE|||||True
M53.2|Spinal instabilities|158|CONNECTIVE|||||True
M53.3|Sacrococcygeal disorders, not elsewhere classified|158|CONNECTIVE|||||True
M53.8|Other specified dorsopathies|158|CONNECTIVE|||||True
M53.9|Dorsopathy, unspecified|158|CONNECTIVE|||||True
M54|Dorsalgia|158|CONNECTIVE|||||True
M54.0|Panniculitis affecting regions of neck and back|158|CONNECTIVE|||||True
M54.1|Radiculopathy|158|CONNECTIVE|||||True
M54.2|Cervicalgia|158|CONNECTIVE|||||True
M54.3|Sciatica|158|CONNECTIVE|||||True
M54.4|Lumbago with sciatica|158|CONNECTIVE|||||True
M54.5|Low back pain|158|CONNECTIVE|||||True
M54.6|Pain in thoracic spine|158|CONNECTIVE|||||True
M54.8|Other dorsalgia|158|CONNECTIVE|||||True
M54.9|Dorsalgia, unspecified|158|CONNECTIVE|||||True
M60|Myositis|159|CONNECTIVE|||||True
M60.0|Infective myositis|159|CONNECTIVE|||||True
M60.1|Interstitial myositis|159|CONNECTIVE|||||True
M60.2|Foreign body granuloma of soft tissue, not elsewhere classified|159|CONNECTIVE|||||True
M60.8|Other myositis|159|CONNECTIVE|||||True
M60.9|Myositis, unspecified|159|CONNECTIVE|||||True
M61|Calcification and ossification of muscle|159|CONNECTIVE|||||True
M61.0|Myositis ossificans traumatica|159|CONNECTIVE|||||True
M61.1|Myositis ossificans progressiva|159|CONNECTIVE|||||True
M61.2|Paralytic calcification and ossification of muscle|159|CONNECTIVE|||||True
M61.3|Calcification and ossification of muscles associated with burns|159|CONNECTIVE|||||True
M61.4|Other calcification of muscle|159|CONNECTIVE|||||True
M61.5|Other ossification of muscle|159|CONNECTIVE|||||True
M61.9|Calcification and ossification of muscle, unspecified|159|CONNECTIVE|||||True
M62|Other disorders of muscle|159|CONNECTIVE|||||True
M62.0|Diastasis of muscle|159|CONNECTIVE|||||True
M62.1|Other rupture of muscle (nontraumatic)|159|CONNECTIVE|||||True
M62.2|Ischaemic infarction of muscle|159|CONNECTIVE|||||True
M62.3|Immobility syndrome (paraplegic)|159|CONNECTIVE|||||True
M62.4|Contracture of muscle|159|CONNECTIVE|||||True
M62.5|Muscle wasting and atrophy, not elsewhere classified|159|CONNECTIVE|||||True
M62.6|Muscle strain|159|CONNECTIVE|||||True
M62.8|Other specified disorders of muscle|159|CONNECTIVE|||||True
M62.9|Disorder of muscle, unspecified|159|CONNECTIVE|||||True
M63|Disorders of muscle in diseases classified elsewhere|159|CONNECTIVE|||||True
M63.0|Myositis in bacterial diseases classified elsewhere|159|CONNECTIVE|||||True
M63.1|Myositis in protozoal and parasitic infections classified elsewhere|159|CONNECTIVE|||||True
M63.2|Myositis in other infectious diseases classified elsewhere|159|CONNECTIVE|||||True
M63.3|Myositis in sarcoidosis|159|CONNECTIVE|||||True
M63.8|Other disorders of muscle in diseases classified elsewhere|159|CONNECTIVE|||||True
M65|Synovitis and tenosynovitis|160|CONNECTIVE|||||True
M65.0|Abscess of tendon sheath|160|CONNECTIVE|||||True
M65.1|Other infective (teno)synovitis|160|CONNECTIVE|||||True
M65.2|Calcific tendinitis|160|CONNECTIVE|||||True
M65.3|Trigger finger|160|CONNECTIVE|||||True
M65.4|Radial styloid tenosynovitis [de Quervain]|160|CONNECTIVE|||||True
M65.8|Other synovitis and tenosynovitis|160|CONNECTIVE|||||True
M65.9|Synovitis and tenosynovitis, unspecified|160|CONNECTIVE|||||True
M66|Spontaneous rupture of synovium and tendon|160|CONNECTIVE|||||True
M66.0|Rupture of popliteal cyst|160|CONNECTIVE|||||True
M66.1|Rupture of synovium|160|CONNECTIVE|||||True
M66.2|Spontaneous rupture of extensor tendons|160|CONNECTIVE|||||True
M66.3|Spontaneous rupture of flexor tendons|160|CONNECTIVE|||||True
M66.4|Spontaneous rupture of other tendons|160|CONNECTIVE|||||True
M66.5|Spontaneous rupture of unspecified tendon|160|CONNECTIVE|||||True
M67|Other disorders of synovium and tendon|160|CONNECTIVE|||||True
M67.0|Short Achilles tendon (acquired)|160|CONNECTIVE|||||True
M67.1|Other contracture of tendon (sheath)|160|CONNECTIVE|||||True
M67.2|Synovial hypertrophy, not elsewhere classified|160|CONNECTIVE|||||True
M67.3|Transient synovitis|160|CONNECTIVE|||||True
M67.4|Ganglion|160|CONNECTIVE|||||True
M67.8|Other specified disorders of synovium and tendon|160|CONNECTIVE|||||True
M67.9|Disorder of synovium and tendon, unspecified|160|CONNECTIVE|||||True
M68|Disorders of synovium and tendon in diseases classified elsewhere|160|CONNECTIVE|||||True
M68.0|Synovitis and tenosynovitis in bacterial diseases classified elsewhere|160|CONNECTIVE|||||True
M68.8|Other disorders of synovium and tendon in diseases classified elsewhere|160|CONNECTIVE|||||True
M70|Soft tissue disorders related to use, overuse and pressure|161|CONNECTIVE|||||True
M70.0|Chronic crepitant synovitis of hand and wrist|161|CONNECTIVE|||||True
M70.1|Bursitis of hand|161|CONNECTIVE|||||True
M70.2|Olecranon bursitis|161|CONNECTIVE|||||True
M70.3|Other bursitis of elbow|161|CONNECTIVE|||||True
M70.4|Prepatellar bursitis|161|CONNECTIVE|||||True
M70.5|Other bursitis of knee|161|CONNECTIVE|||||True
M70.6|Trochanteric bursitis|161|CONNECTIVE|||||True
M70.7|Other bursitis of hip|161|CONNECTIVE|||||True
M70.8|Other soft tissue disorders related to use, overuse and pressure|161|CONNECTIVE|||||True
M70.9|Unspecified soft tissue disorder related to use, overuse and pressure|161|CONNECTIVE|||||True
M71|Other bursopathies|161|CONNECTIVE|||||True
M71.0|Abscess of bursa|161|CONNECTIVE|||||True
M71.1|Other infective bursitis|161|CONNECTIVE|||||True
M71.2|Synovial cyst of popliteal space [Baker]|161|CONNECTIVE|||||True
M71.3|Other bursal cyst|161|CONNECTIVE|||||True
M71.4|Calcium deposit in bursa|161|CONNECTIVE|||||True
M71.5|Other bursitis, not elsewhere classified|161|CONNECTIVE|||||True
M71.8|Other specified bursopathies|161|CONNECTIVE|||||True
M71.9|Bursopathy, unspecified|161|CONNECTIVE|||||True
M72|Fibroblastic disorders|161|CONNECTIVE|||||True
M72.0|Palmar fascial fibromatosis [Dupuytren]|161|CONNECTIVE|||||True
M72.1|Knuckle pads|161|CONNECTIVE|||||True
M72.2|Plantar fascial fibromatosis|161|CONNECTIVE|||||True
M72.4|Pseudosarcomatous fibromatosis|161|CONNECTIVE|||||True
M72.8|Other fibroblastic disorders|161|CONNECTIVE|||||True
M72.9|Fibroblastic disorder, unspecified|161|CONNECTIVE|||||True
M73|Soft tissue disorders in diseases classified elsewhere|161|CONNECTIVE|||||True
M73.0|Gonococcal bursitis|161|CONNECTIVE|||||True
M73.1|Syphilitic bursitis|161|CONNECTIVE|||||True
M73.8|Other soft tissue disorders in diseases classified elsewhere|161|CONNECTIVE|||||True
M75|Shoulder lesions|161|CONNECTIVE|||||True
M75.0|Adhesive capsulitis of shoulder|161|CONNECTIVE|||||True
M75.1|Rotator cuff syndrome|161|CONNECTIVE|||||True
M75.2|Bicipital tendinitis|161|CONNECTIVE|||||True
M75.3|Calcific tendinitis of shoulder|161|CONNECTIVE|||||True
M75.4|Impingement syndrome of shoulder|161|CONNECTIVE|||||True
M75.5|Bursitis of shoulder|161|CONNECTIVE|||||True
M75.8|Other shoulder lesions|161|CONNECTIVE|||||True
M75.9|Shoulder lesion, unspecified|161|CONNECTIVE|||||True
M76|Enthesopathies of lower limb, excluding foot|161|CONNECTIVE|||||True
M76.0|Gluteal tendinitis|161|CONNECTIVE|||||True
M76.1|Psoas tendinitis|161|CONNECTIVE|||||True
M76.2|Iliac crest spur|161|CONNECTIVE|||||True
M76.3|Iliotibial band syndrome|161|CONNECTIVE|||||True
M76.4|Tibial collateral bursitis [Pellegrini-Stieda]|161|CONNECTIVE|||||True
M76.5|Patellar tendinitis|161|CONNECTIVE|||||True
M76.6|Achilles tendinitis|161|CONNECTIVE|||||True
M76.7|Peroneal tendinitis|161|CONNECTIVE|||||True
M76.8|Other enthesopathies of lower limb, excluding foot|161|CONNECTIVE|||||True
M76.9|Enthesopathy of lower limb, unspecified|161|CONNECTIVE|||||True
M77|Other enthesopathies|161|CONNECTIVE|||||True
M77.0|Medial epicondylitis|161|CONNECTIVE|||||True
M77.1|Lateral epicondylitis|161|CONNECTIVE|||||True
M77.2|Periarthritis of wrist|161|CONNECTIVE|||||True
M77.3|Calcaneal spur|161|CONNECTIVE|||||True
M77.4|Metatarsalgia|161|CONNECTIVE|||||True
M77.5|Other enthesopathy of foot|161|CONNECTIVE|||||True
M77.8|Other enthesopathies, not elsewhere classified|161|CONNECTIVE|||||True
M77.9|Enthesopathy, unspecified|161|CONNECTIVE|||||True
M79|Other soft tissue disorders, not elsewhere classified|161|CONNECTIVE|||||True
M79.0|Rheumatism, unspecified|161|CONNECTIVE|||||True
M79.1|Myalgia|161|CONNECTIVE|||||True
M79.2|Neuralgia and neuritis, unspecified|161|CONNECTIVE|||||True
M79.3|Panniculitis, unspecified|161|CONNECTIVE|||||True
M79.4|Hypertrophy of (infrapatellar) fat pad|161|CONNECTIVE|||||True
M79.5|Residual foreign body in soft tissue|161|CONNECTIVE|||||True
M79.6|Pain in limb|161|CONNECTIVE,PEDIATRIC|||||True
M79.8|Other specified soft tissue disorders|161|CONNECTIVE|||||True
M79.9|Soft tissue disorder, unspecified|161|CONNECTIVE|||||True
M80|Osteoporosis with pathological fracture|162|CONNECTIVE|||||True
M80.0|Postmenopausal osteoporosis with pathological fracture|162|CONNECTIVE|||||True
M80.1|Postoophorectomy osteoporosis with pathological fracture|162|CONNECTIVE|||||True
M80.2|Osteoporosis of disuse with pathological fracture|162|CONNECTIVE|||||True
M80.3|Postsurgical malabsorption osteoporosis with pathological fracture|162|CONNECTIVE|||||True
M80.4|Drug-induced osteoporosis with pathological fracture|162|CONNECTIVE|||||True
M80.5|Idiopathic osteoporosis with pathological fracture|162|CONNECTIVE|||||True
M80.8|Other osteoporosis with pathological fracture|162|CONNECTIVE|||||True
M80.9|Unspecified osteoporosis with pathological fracture|162|CONNECTIVE|||||True
M81|Osteoporosis without pathological fracture|162|CONNECTIVE|||||True
M81.0|Postmenopausal osteoporosis|162|CONNECTIVE|||||True
M81.1|Postoophorectomy osteoporosis|162|CONNECTIVE|||||True
M81.2|Osteoporosis of disuse|162|CONNECTIVE|||||True
M81.3|Postsurgical malabsorption osteoporosis|162|CONNECTIVE|||||True
M81.4|Drug-induced osteoporosis|162|CONNECTIVE|||||True
M81.5|Idiopathic osteoporosis|162|CONNECTIVE|||||True
M81.6|Localized osteoporosis [Lequesne]|162|CONNECTIVE|||||True
M81.8|Other osteoporosis|162|CONNECTIVE|||||True
M81.9|Osteoporosis, unspecified|162|CONNECTIVE|||||True
M82|Osteoporosis in diseases classified elsewhere|162|CONNECTIVE|||||True
M82.0|Osteoporosis in multiple myelomatosis|162|CONNECTIVE|||||True
M82.1|Osteoporosis in endocrine disorders|162|CONNECTIVE|||||True
M82.8|Osteoporosis in other diseases classified elsewhere|162|CONNECTIVE|||||True
M83|Adult osteomalacia|162|CONNECTIVE|||||True
M83.0|Puerperal osteomalacia|162|CONNECTIVE|||||True
M83.1|Senile osteomalacia|162|CONNECTIVE|||||True
M83.2|Adult osteomalacia due to malabsorption|162|CONNECTIVE|||||True
M83.3|Adult osteomalacia due to malnutrition|162|CONNECTIVE|||||True
M83.4|Aluminium bone disease|162|CONNECTIVE|||||True
M83.5|Other drug-induced osteomalacia in adults|162|CONNECTIVE|||||True
M83.8|Other adult osteomalacia|162|CONNECTIVE|||||True
M83.9|Adult osteomalacia, unspecified|162|CONNECTIVE|||||True
M84|Disorders of continuity of bone|162|CONNECTIVE|||||True
M84.0|Malunion of fracture|162|CONNECTIVE|||||True
M84.1|Nonunion of fracture [pseudarthrosis]|162|CONNECTIVE|||||True
M84.2|Delayed union of fracture|162|CONNECTIVE|||||True
M84.3|Stress fracture, not elsewhere classified|162|CONNECTIVE|||||True
M84.4|Pathological fracture, not elsewhere classified|162|CONNECTIVE|||||True
M84.8|Other disorders of continuity of bone|162|CONNECTIVE|||||True
M84.9|Disorder of continuity of bone, unspecified|162|CONNECTIVE|||||True
M85|Other disorders of bone density and structure|162|CONNECTIVE|||||True
M85.0|Fibrous dysplasia (monostotic)|162|CONNECTIVE|||||True
M85.1|Skeletal fluorosis|162|CONNECTIVE|||||True
M85.2|Hyperostosis of skull|162|CONNECTIVE|||||True
M85.3|Osteitis condensans|162|CONNECTIVE|||||True
M85.4|Solitary bone cyst|162|CONNECTIVE|||||True
M85.5|Aneurysmal bone cyst|162|CONNECTIVE|||||True
M85.6|Other cyst of bone|162|CONNECTIVE|||||True
M85.8|Other specified disorders of bone density and structure|162|CONNECTIVE|||||True
M85.9|Disorder of bone density and structure, unspecified|162|CONNECTIVE|||||True
M86|Osteomyelitis|163|CONNECTIVE|||||True
M86.0|Acute haematogenous osteomyelitis|163|CONNECTIVE|||||True
M86.1|Other acute osteomyelitis|163|CONNECTIVE|||||True
M86.2|Subacute osteomyelitis|163|CONNECTIVE|||||True
M86.3|Chronic multifocal osteomyelitis|163|CONNECTIVE|||||True
M86.4|Chronic osteomyelitis with draining sinus|163|CONNECTIVE|||||True
M86.5|Other chronic haematogenous osteomyelitis|163|CONNECTIVE|||||True
M86.6|Other chronic osteomyelitis|163|CONNECTIVE|||||True
M86.8|Other osteomyelitis|163|CONNECTIVE|||||True
M86.9|Osteomyelitis, unspecified|163|CONNECTIVE|||||True
M87|Osteonecrosis|163|CONNECTIVE|||||True
M87.0|Idiopathic aseptic necrosis of bone|163|CONNECTIVE|||||True
M87.1|Osteonecrosis due to drugs|163|CONNECTIVE|||||True
M87.2|Osteonecrosis due to previous trauma|163|CONNECTIVE|||||True
M87.3|Other secondary osteonecrosis|163|CONNECTIVE|||||True
M87.8|Other osteonecrosis|163|CONNECTIVE|||||True
M87.9|Osteonecrosis, unspecified|163|CONNECTIVE|||||True
M88|Paget disease of bone [osteitis deformans]|163|CONNECTIVE|||||True
M88.0|Paget disease of skull|163|CONNECTIVE|||||True
M88.8|Paget disease of other bones|163|CONNECTIVE|||||True
M88.9|Paget disease of bone, unspecified|163|CONNECTIVE|||||True
M89|Other disorders of bone|163|CONNECTIVE|||||True
M89.0|Algoneurodystrophy|163|CONNECTIVE|||||True
M89.1|Epiphyseal arrest|163|CONNECTIVE|||||True
M89.2|Other disorders of bone development and growth|163|CONNECTIVE|||||True
M89.3|Hypertrophy of bone|163|CONNECTIVE|||||True
M89.4|Other hypertrophic osteoarthropathy|163|CONNECTIVE|||||True
M89.5|Osteolysis|163|CONNECTIVE|||||True
M89.6|Osteopathy after poliomyelitis|163|CONNECTIVE|||||True
M89.8|Other specified disorders of bone|163|CONNECTIVE|||||True
M89.9|Disorder of bone, unspecified|163|CONNECTIVE|||||True
M90|Osteopathies in diseases classified elsewhere|163|CONNECTIVE|||||True
M90.0|Tuberculosis of bone|163|CONNECTIVE|||||True
M90.1|Periostitis in other infectious diseases classified elsewhere|163|CONNECTIVE|||||True
M90.2|Osteopathy in other infectious diseases classified elsewhere|163|CONNECTIVE|||||True
M90.3|Osteonecrosis in caisson disease|163|CONNECTIVE|||||True
M90.4|Osteonecrosis due to haemoglobinopathy|163|CONNECTIVE|||||True
M90.5|Osteonecrosis in other diseases classified elsewhere|163|CONNECTIVE|||||True
M90.6|Osteitis deformans in neoplastic disease|163|CONNECTIVE|||||True
M90.7|Fracture of bone in neoplastic disease|163|CONNECTIVE|||||True
M90.8|Osteopathy in other diseases classified elsewhere|163|CONNECTIVE|||||True
M91|Juvenile osteochondrosis of hip and pelvis|164|CONNECTIVE|||||True
M91.0|Juvenile osteochondrosis of pelvis|164|CONNECTIVE|||||True
M91.1|Juvenile osteochondrosis of head of femur [Legg-Calvé-Perthes]|164|CONNECTIVE|||||True
M91.2|Coxa plana|164|CONNECTIVE|||||True
