code|name|category|groups|chromosome|protein|gene|information|active
O07.7|Otros intentos fallidos de aborto y los no especificados, complicados por embolia|177|GYNOBS|||||True
O07.8|Otros intentos fallidos de aborto y los no especificados, con otras complicaciones y las no especificadas|177|GYNOBS|||||True
O07.9|Otros intentos fallidos de aborto y los no especificados, sin complicación|177|GYNOBS|||||True
O08|Complicaciones consecutivas al aborto, al embarazo ectópico y al embarazo molar|177|GYNOBS|||||True
O08.0|Infección genital y pelviana consecutiva al aborto, al embarazo ectópico y al embarazo molar|177|GYNOBS|||||True
O08.1|Hemorragia excesiva o tardía consecutiva al aborto, al embarazo ectópico y al embarazo molar|177|GYNOBS|||||True
O08.2|Embolia consecutiva al aborto, al embarazo ectópico y al embarazo molar|177|GYNOBS|||||True
O08.3|Choque consecutivo al aborto, al embarazo ectópico y al embarazo molar|177|GYNOBS|||||True
O08.4|Insuficiencia renal consecutiva al aborto, al embarazo ectópico y al embarazo molar|177|GYNOBS|||||True
O08.5|Trastorno metabólico consecutivo al aborto, al embarazo ectópico y al embarazo molar|177|GYNOBS|||||True
O08.6|Lesión de órganos o tejidos de la pelvis consecutivo al aborto, al embarazo ectópico y al embarazo molar|177|GYNOBS|||||True
O08.7|Otras complicaciones venosas consecutivas al aborto, al embarazo ectópico y al embarazo molar|177|GYNOBS|||||True
O08.8|Otras complicaciones consecutivas al aborto, al embarazo ectópico y al embarazo molar|177|GYNOBS|||||True
O08.9|Complicación no especificada consecutiva al aborto, al embarazo ectópico y al embarazo molar|177|GYNOBS|||||True
O10|Hipertensión preexistente que complica el embarazo, el parto y el puerperio|178|GYNOBS|||||True
O10.0|Hipertensión esencial preexistente que complica el embarazo, el parto y el puerperio|178|GYNOBS|||||True
O10.1|Enfermedad cardíaca hipertensiva preexistente que complica el embarazo, el parto y el puerperio|178|GYNOBS|||||True
O10.2|Enfermedad renal hipertensiva preexistente que complica el embarazo, el parto y el puerperio|178|GYNOBS|||||True
O10.3|Enfermedad cardiorrenal hipertensiva preexistente que complica el embarazo, el parto y el puerperio|178|GYNOBS|||||True
O10.4|Hipertensión secundaria preexistente que complica el embarazo, el parto y el puerperio|178|GYNOBS|||||True
O10.9|Hipertensión preexistente no especificada, que complica el embarazo, el parto y el puerperio|178|GYNOBS|||||True
O11|Trastornos hipertensivos preexistentes, con proteinuria agregada|178|GYNOBS|||||True
O12|Edema y proteinuria gestacionales [inducidos por el embarazo] sin hipertensión|178|GYNOBS|||||True
O12.0|Edema gestacional|178|GYNOBS|||||True
O12.1|Proteinuria gestacional|178|GYNOBS|||||True
O12.2|Edema gestacional con proteinuria|178|GYNOBS|||||True
O13|Hipertensión gestacional [inducida por el embarazo] sin proteinuria significativa|178|GYNOBS|||||True
O14|Hipertensión gestacional [inducida por el embarazo] con proteinuria significativa|178|GYNOBS|||||True
O14.0|Preeclampsia moderada|178|GYNOBS|||||True
O14.1|Preeclampsia severa|178|GYNOBS|||||True
O14.9|Preeclampsia, no especificada|178|GYNOBS|||||True
O15|Eclampsia|178|GYNOBS|||||True
O15.0|Eclampsia en el embarazo|178|GYNOBS|||||True
O15.1|Eclampsia durante el trabajo de parto|178|GYNOBS|||||True
O15.2|Eclampsia en el puerperio|178|GYNOBS|||||True
O15.9|Eclampsia, en período no especificado|178|GYNOBS|||||True
O16|Hipertensión materna, no especificada|178|GYNOBS|||||True
O20|Hemorragia precoz del embarazo|179|GYNOBS|||||True
O20.0|Amenaza de aborto|179|GYNOBS|||||True
O20.8|Otras hemorragias precoces del embarazo|179|GYNOBS|||||True
O20.9|Hemorragia precoz del embarazo, sin otra especificación|179|GYNOBS|||||True
O21|Vómitos excesivos en el embarazo|179|GYNOBS|||||True
O21.0|Hiperemesis gravídica leve|179|GYNOBS|||||True
O21.1|Hiperemesis gravídica con trastornos metabólicos|179|GYNOBS|||||True
O21.2|Hiperemesis gravídica tardía|179|GYNOBS|||||True
O21.8|Otros vómitos que complican el embarazo|179|GYNOBS|||||True
O21.9|Vómitos del embarazo, no especificados|179|GYNOBS|||||True
O22|Complicaciones venosas en el embarazo|179|GYNOBS|||||True
O22.0|Venas varicosas de los miembros inferiores en el embarazo|179|GYNOBS|||||True
O22.1|Várices genitales en el embarazo|179|GYNOBS|||||True
O22.2|Tromboflebitis superficial en el embarazo|179|GYNOBS|||||True
O22.3|Flebotrombosis profunda en el embarazo|179|GYNOBS|||||True
O22.4|Hemorroides en el embarazo|179|GYNOBS|||||True
O22.5|Trombosis venosa cerebral en el embarazo|179|GYNOBS|||||True
O22.8|Otras complicaciones venosas en el embarazo|179|GYNOBS|||||True
O22.9|Complicación venosa no especificada en el embarazo|179|GYNOBS|||||True
O23|Infección de las vías genitourinarias en el embarazo|179|GYNOBS|||||True
O23.0|Infección del riñón en el embarazo|179|GYNOBS|||||True
O23.1|Infección de la vejiga urinaria en el embarazo|179|GYNOBS|||||True
O23.2|Infección de la uretra en el embarazo|179|GYNOBS|||||True
O23.3|Infección de otras partes de las vías urinarias en el embarazo|179|GYNOBS|||||True
O23.4|Infección no especificada de las vías urinarias en el embarazo|179|GYNOBS|||||True
O23.5|Infección genital en el embarazo|179|GYNOBS|||||True
O23.9|Otras infecciones y las no especificadas de las vías genitourinarias en el embarazo|179|GYNOBS|||||True
O24|Diabetes mellitus en el embarazo|179|GYNOBS|||||True
O24.0|Diabetes mellitus preexistente insulinodependiente, en el embarazo|179|GYNOBS|||||True
O24.1|Diabetes mellitus preexistente no insulinodependiente, en el embarazo|179|GYNOBS|||||True
O24.2|Diabetes mellitus preexistente relacionada con desnutrición, en el embarazo|179|GYNOBS|||||True
O24.3|Diabetes mellitus preexistente, sin otra especificación, en el embarazo|179|GYNOBS|||||True
O24.4|Diabetes mellitus que se origina con el embarazo|179|GYNOBS|||||True
O24.9|Diabetes mellitus no especificada, en el embarazo|179|GYNOBS|||||True
O25|Desnutrición en el embarazo|179|GYNOBS|||||True
O26|Atención a la madre por otras complicaciones principalmente relacionadas con el embarazo|179|GYNOBS|||||True
O26.0|Aumento excesivo de peso en el embarazo|179|GYNOBS|||||True
O26.1|Aumento pequeño de peso en el embarazo|179|GYNOBS|||||True
O26.2|Atención del embarazo en una abortadora habitual|179|GYNOBS|||||True
O26.3|Retención de dispositivo anticonceptivo intrauterino en el embarazo|179|GYNOBS|||||True
O26.4|Herpes gestacional|179|AUTOIMMUNE,GYNOBS|||||True
O26.5|Síndrome de hipotensión materna|179|GYNOBS|||||True
O26.6|Trastornos del hígado en el embarazo, el parto y el puerperio|179|GYNOBS|||||True
O26.7|Subluxación de la sínfisis (del pubis) en el embarazo, el parto y el puerperio|179|GYNOBS|||||True
O26.8|Otras complicaciones especificadas relacionadas con el embarazo|179|GYNOBS|||||True
O26.9|Complicación relacionada con el embarazo, no especificada|179|GYNOBS|||||True
O28|Hallazgos anormales en el examen prenatal de la madre|179|GYNOBS|||||True
O28.0|Hallazgo hematológico anormal en el examen prenatal de la madre|179|GYNOBS|||||True
O28.1|Hallazgo bioquímico anormal en el examen prenatal de la madre|179|GYNOBS|||||True
O28.2|Hallazgo citológico anormal en el examen prenatal de la madre|179|GYNOBS|||||True
O28.3|Hallazgo ultrasónico anormal en el examen prenatal de la madre|179|GYNOBS|||||True
O28.4|Hallazgo radiológico anormal en el examen prenatal de la madre|179|GYNOBS|||||True
O28.5|Hallazgo cromosómico o genético anormal en el examen prenatal de la madre|179|GYNOBS|||||True
O28.8|Otros hallazgos anormales en el examen prenatal de la madre|179|GYNOBS|||||True
O28.9|Hallazgo anormal no especificado en el examen prenatal de la madre|179|GYNOBS|||||True
O29|Complicaciones de la anestesia administrada durante el embarazo|179|GYNOBS|||||True
O29.0|Complicaciones pulmonares de la anestesia administrada durante el embarazo|179|GYNOBS|||||True
O29.1|Complicaciones cardíacas de la anestesia administrada durante el embarazo|179|GYNOBS|||||True
O29.2|Complicaciones del sistema nervioso central debidas a la anestesia administrada durante el embarazo|179|GYNOBS|||||True
O29.3|Reacción tóxica a la anestesia local administrada durante el embarazo|179|GYNOBS|||||True
O29.4|Cefalalgia inducida por la anestesia espinal o epidural administradas durante el embarazo|179|GYNOBS|||||True
O29.5|Otras complicaciones de la anestesia espinal o epidural administradas durante el embarazo|179|GYNOBS|||||True
O29.6|Falla o dificultad en la intubación durante el embarazo|179|GYNOBS|||||True
O29.8|Otras complicaciones de la anestesia administrada durante el embarazo|179|GYNOBS|||||True
O29.9|Complicación no especificada de la anestesia administrada durante el embarazo|179|GYNOBS|||||True
O30|Embarazo múltiple|180|GYNOBS|||||True
O30.0|Embarazo doble|180|GYNOBS|||||True
O30.1|Embarazo triple|180|GYNOBS|||||True
O30.2|Embarazo cuádruple|180|GYNOBS|||||True
O30.8|Otros embarazos múltiples|180|GYNOBS|||||True
O30.9|Embarazo múltiple, no especificado|180|GYNOBS|||||True
O31|Complicaciones específicas del embarazo múltiple|180|GYNOBS|||||True
O31.0|Feto papiráceo|180|GYNOBS|||||True
O31.1|Embarazo que continúa después del aborto de un feto o más|180|GYNOBS|||||True
O31.2|Embarazo que continúa después de la muerte intrauterina de un feto o más|180|GYNOBS|||||True
O31.8|Otras complicaciones específicas del embarazo múltiple|180|GYNOBS|||||True
O32|Atención materna por presentación anormal del feto, conocida o presunta|180|GYNOBS|||||True
O32.0|Atención materna por posición fetal inestable|180|GYNOBS|||||True
O32.1|Atención materna por presentación de nalgas|180|GYNOBS|||||True
O32.2|Atención materna por posición fetal oblicua o transversa|180|GYNOBS|||||True
O32.3|Atención materna por presentación de cara, de frente o de mentón|180|GYNOBS|||||True
O32.4|Atención materna por cabeza alta en gestación a término|180|GYNOBS|||||True
O32.5|Atención materna por embarazo múltiple con presentación anormal de un feto o más|180|GYNOBS|||||True
O32.6|Atención materna por presentación compuesta|180|GYNOBS|||||True
O32.8|Atención materna por otras presentaciones anormales del feto|180|GYNOBS|||||True
O32.9|Atención materna por presentación anormal no especificada del feto|180|GYNOBS|||||True
O33|Atención materna por desproporción conocida o presunta|180|GYNOBS|||||True
O33.0|Atención materna por desproporción debida a deformidad de la pelvis ósea en la madre|180|GYNOBS|||||True
O33.1|Atención materna por desproporción debida a estrechez general de la pelvis|180|GYNOBS|||||True
O33.2|Atención materna por desproporción debida a disminución del estrecho superior de la pelvis|180|GYNOBS|||||True
O33.3|Atención materna por desproporción debida a disminución del estrecho inferior de la pelvis|180|GYNOBS|||||True
O33.4|Atención materna por desproporción fetopelviana de origen mixto, materno y fetal|180|GYNOBS|||||True
O33.5|Atención materna por desproporción debida a feto demasiado grande|180|GYNOBS|||||True
O33.6|Atención materna por desproporción debida a feto hidrocefálico|180|GYNOBS|||||True
O33.7|Atención materna por desproporción debida a otra deformidad fetal|180|GYNOBS|||||True
O33.8|Atención materna por desproporción de otro origen|180|GYNOBS|||||True
O33.9|Atención materna por desproporción de origen no especificado|180|GYNOBS|||||True
O34|Atención materna por anormalidades conocidas o presuntas de los órganos pelvianos de la madre|180|GYNOBS|||||True
O34.0|Atención materna por anomalía congénita del útero|180|GYNOBS|||||True
O34.1|Atención materna por tumor del cuerpo del útero|180|GYNOBS|||||True
O34.2|Atención materna por cicatriz uterina debida a cirugía previa|180|GYNOBS|||||True
O34.3|Atención materna por incompetencia del cuello uterino|180|GYNOBS|||||True
O34.4|Atención materna por otra anormalidad del cuello uterino|180|GYNOBS|||||True
O34.5|Atención materna por otras anormalidades del útero grávido|180|GYNOBS|||||True
O34.6|Atención materna por anormalidad de la vagina|180|GYNOBS|||||True
O34.7|Atención materna por anormalidad de la vulva y del perineo|180|GYNOBS|||||True
O34.8|Atención materna por otras anormalidades de los órganos pelvianos|180|GYNOBS|||||True
O34.9|Atención materna por anormalidad no especificada de órgano pelviano|180|GYNOBS|||||True
O35|Atención materna por anormalidad o lesión fetal, conocida o presunta|180|GYNOBS|||||True
O35.0|Atención materna por (presunta) malformación del sistema nervioso central en el feto|180|GYNOBS|||||True
O35.1|Atención materna por (presunta) anormalidad cromosómica en el feto|180|GYNOBS|||||True
O35.2|Atención materna por (presunta) enfermedad hereditaria en el feto|180|GYNOBS|||||True
O35.3|Atención materna por (presunta) lesión fetal debida a enfermedad vírica en la madre|180|GYNOBS|||||True
O35.4|Atención materna por (presunta) lesión al feto debida al alcohol|180|GYNOBS|||||True
O35.5|Atención materna por (presunta) lesión fetal debida a drogas|180|GYNOBS|||||True
O35.6|Atención materna por (presunta) lesión al feto debida a radiación|180|GYNOBS|||||True
O35.7|Atención materna por (presunta) lesión fetal debida a otros procedimientos médicos|180|GYNOBS|||||True
O35.8|Atención materna por otras (presuntas) anormalidades y lesiones fetales|180|GYNOBS|||||True
O35.9|Atención materna por (presunta) anormalidad y lesión fetal no especificada|180|GYNOBS|||||True
O36|Atención materna por otros problemas fetales conocidos o presuntos|180|GYNOBS|||||True
O36.0|Atención materna por isoinmunización rhesus|180|GYNOBS|||||True
O36.1|Atención materna por otra isoinmunización|180|GYNOBS|||||True
O36.2|Atención materna por hidropesía fetal|180|GYNOBS|||||True
O36.3|Atención materna por signos de hipoxia fetal|180|GYNOBS|||||True
O36.4|Atención materna por muerte intrauterina|180|GYNOBS|||||True
O36.5|Atención materna por déficit del crecimiento fetal|180|GYNOBS|||||True
O36.6|Atención materna por crecimiento fetal excesivo|180|GYNOBS|||||True
O36.7|Atención materna por feto viable en embarazo abdominal|180|GYNOBS|||||True
O36.8|Atención materna por otros problemas fetales especificados|180|GYNOBS|||||True
O36.9|Atención materna por problemas fetales no especificados|180|GYNOBS|||||True
O40|Polihidramnios|180|GYNOBS|||||True
O41|Otros trastornos del líquido amniótico y de las membranas|180|GYNOBS|||||True
O41.0|Oligohidramnios|180|GYNOBS|||||True
O41.1|Infección de la bolsa amniótica o de las membranas|180|GYNOBS|||||True
O41.8|Otros trastornos especificados del líquido amniótico y de las membranas|180|GYNOBS|||||True
O41.9|Trastorno del líquido amniótico y de las membranas, no especificado|180|GYNOBS|||||True
O42|Ruptura prematura de las membranas|180|GYNOBS|||||True
O42.0|Ruptura prematura de las membranas, e inicio del trabajo de parto dentro de las 24 horas|180|GYNOBS|||||True
O42.1|Ruptura prematura de las membranas, e inicio del trabajo de parto después de las 24 horas|180|GYNOBS|||||True
O42.2|Ruptura prematura de las membranas, trabajo de parto retrasado por la terapéutica|180|GYNOBS|||||True
O42.9|Ruptura prematura de las membranas, sin otra especificación|180|GYNOBS|||||True
O43|Trastornos placentarios|180|GYNOBS|||||True
O43.0|Síndrome de transfusión placentaria|180|GYNOBS|||||True
O43.1|Malformación de la placenta|180|GYNOBS|||||True
O43.8|Otros trastornos placentarios|180|GYNOBS|||||True
O43.9|Trastorno de la placenta, no especificado|180|GYNOBS|||||True
O44|Placenta previa|180|GYNOBS|||||True
O44.0|Placenta previa con especificación de que no hubo hemorragia|180|GYNOBS|||||True
O44.1|Placenta previa con hemorragia|180|GYNOBS|||||True
O45|Desprendimiento prematuro de la placenta [abruptio placentae]|180|GYNOBS|||||True
O45.0|Desprendimiento prematuro de la placenta con defecto de la coagulación|180|GYNOBS|||||True
O45.8|Otros desprendimientos prematuros de la placenta|180|GYNOBS|||||True
O45.9|Desprendimiento prematuro de la placenta, sin otra especificación|180|GYNOBS|||||True
O46|Hemorragia anteparto, no clasificada en otra parte|180|GYNOBS|||||True
O46.0|Hemorragia anteparto con defecto de la coagulación|180|GYNOBS|||||True
O46.8|Otras hemorragias anteparto|180|GYNOBS|||||True
O46.9|Hemorragia anteparto, no especificada|180|GYNOBS|||||True
O47|Falso trabajo de parto|180|GYNOBS|||||True
O47.0|Falso trabajo de parto antes de las 37 semanas completas de gestación|180|GYNOBS|||||True
O47.1|Falso trabajo de parto a las 37 y más semanas completas de gestación|180|GYNOBS|||||True
O47.9|Falso trabajo de parto, sin otra especificación|180|GYNOBS|||||True
O48|Embarazo prolongado|180|GYNOBS|||||True
O60|Parto prematuro|181|GYNOBS|||||True
O61|Fracaso de la inducción del trabajo de parto|181|GYNOBS|||||True
O61.0|Fracaso de la inducción médica del trabajo de parto|181|GYNOBS|||||True
O61.1|Fracaso de la inducción instrumental del trabajo de parto|181|GYNOBS|||||True
O61.8|Otros fracasos de la inducción del trabajo de parto|181|GYNOBS|||||True
O61.9|Fracaso no especificado de la inducción del trabajo de parto|181|GYNOBS|||||True
O62|Anormalidades de la dinámica del trabajo de parto|181|GYNOBS|||||True
O62.0|Contracciones primarias inadecuadas|181|GYNOBS|||||True
O62.1|Inercia uterina secundaria|181|GYNOBS|||||True
O62.2|Otras inercias uterinas|181|GYNOBS|||||True
O62.3|Trabajo de parto precipitado|181|GYNOBS|||||True
O62.4|Contracciones uterinas hipertónicas, incoordinadas y prolongadas|181|GYNOBS|||||True
O62.8|Otras anomalías dinámicas del trabajo de parto|181|GYNOBS|||||True
O62.9|Anomalía dinámica del trabajo de parto, no especificada|181|GYNOBS|||||True
O63|Trabajo de parto prolongado|181|GYNOBS|||||True
O63.0|Prolongación del primer período (del trabajo de parto)|181|GYNOBS|||||True
O63.1|Prolongación del segundo período (del trabajo de parto)|181|GYNOBS|||||True
O63.2|Retraso de la expulsión del segundo gemelo, del tercero, etc.|181|GYNOBS|||||True
O63.9|Trabajo de parto prolongado, no especificado|181|GYNOBS|||||True
O64|Trabajo de parto obstruido debido a mala posición y presentación anormal del feto|181|GYNOBS|||||True
O64.0|Trabajo de parto obstruido debido a rotación incompleta de la cabeza fetal|181|GYNOBS|||||True
O64.1|Trabajo de parto obstruido debido a presentación de nalgas|181|GYNOBS|||||True
O64.2|Trabajo de parto obstruido debido a presentación de cara|181|GYNOBS|||||True
O64.3|Trabajo de parto obstruido debido a presentación de frente|181|GYNOBS|||||True
O64.4|Trabajo de parto obstruido debido a presentación de hombro|181|GYNOBS|||||True
O64.5|Trabajo de parto obstruido debido a presentación compuesta|181|GYNOBS|||||True
O64.8|Trabajo de parto obstruido debido a otras presentaciones anormales del feto|181|GYNOBS|||||True
O64.9|Trabajo de parto obstruido debido a presentación anormal del feto no especificada|181|GYNOBS|||||True
O65|Trabajo de parto obstruido debido a anormalidad de la pelvis materna|181|GYNOBS|||||True
O65.0|Trabajo de parto obstruido debido a deformidad de la pelvis|181|GYNOBS|||||True
O65.1|Trabajo de parto obstruido debido a estrechez general de la pelvis|181|GYNOBS|||||True
O65.2|Trabajo de parto obstruido debido a disminución del estrecho superior de la pelvis|181|GYNOBS|||||True
O65.3|Trabajo de parto obstruido debido a disminución del estrecho inferior de la pelvis|181|GYNOBS|||||True
O65.4|Trabajo de parto obstruido debido a desproporción fetopelviana, sin otra especificación|181|GYNOBS|||||True
O65.5|Trabajo de parto obstruido debido a anomalías de los órganos pelvianos maternos|181|GYNOBS|||||True
O65.8|Trabajo de parto obstruido debido a otras anomalías pelvianas maternas|181|GYNOBS|||||True
O65.9|Trabajo de parto obstruido debido a anomalía pelviana no especificada|181|GYNOBS|||||True
O66|Otras obstrucciones del trabajo de parto|181|GYNOBS|||||True
O66.0|Trabajo de parto obstruido debido a distocia de hombros|181|GYNOBS|||||True
O66.1|Trabajo de parto obstruido debido a distocia gemelar|181|GYNOBS|||||True
O66.2|Trabajo de parto obstruido debido a distocia por feto inusualmente grande|181|GYNOBS|||||True
O66.3|Trabajo de parto obstruido debido a otras anormalidades del feto|181|GYNOBS|||||True
O66.4|Fracaso de la prueba del trabajo de parto, no especificada|181|GYNOBS|||||True
O66.5|Fracaso no especificado de la aplicación de fórceps o de ventosa extractora|181|GYNOBS|||||True
O66.8|Otras obstrucciones especificadas del trabajo de parto|181|GYNOBS|||||True
O66.9|Trabajo de parto obstruido, sin otra especificación|181|GYNOBS|||||True
O67|Trabajo de parto y parto complicados por hemorragia intraparto, no clasificados en otra parte|181|GYNOBS|||||True
O67.0|Hemorragia intraparto con defectos de la coagulación|181|GYNOBS|||||True
O67.8|Otras hemorragias intraparto|181|GYNOBS|||||True
O67.9|Hemorragia intraparto, no especificada|181|GYNOBS|||||True
O68|Trabajo de parto y parto complicados por sufrimiento fetal|181|GYNOBS|||||True
O68.0|Trabajo de parto y parto complicados por anomalía de la frecuencia cardíaca fetal|181|GYNOBS|||||True
O68.1|Trabajo de parto y parto complicados por la presencia de meconio en el líquido amniótico|181|GYNOBS|||||True
O68.2|en el líquido amniótico|181|GYNOBS|||||True
O68.3|Trabajo de parto y parto complicados por evidencia bioquímica de sufrimiento fetal|181|GYNOBS|||||True
O68.8|Trabajo de parto y parto complicados por otras evidencias de sufrimiento fetal|181|GYNOBS|||||True
O68.9|Trabajo de parto y parto complicados por sufrimiento fetal, sin otra especificación|181|GYNOBS|||||True
O69|Trabajo de parto y parto complicados por problemas del cordón umbilical|181|GYNOBS|||||True
O69.0|Trabajo de parto y parto complicados por prolapso del cordón umbilical|181|GYNOBS|||||True
O69.1|Trabajo de parto y parto complicados por circular pericervical del cordón, con compresión|181|GYNOBS|||||True
O69.2|Trabajo de parto y parto complicados por otros enredos del cordón|181|GYNOBS|||||True
O69.3|Trabajo de parto y parto complicados por cordón umbilical corto|181|GYNOBS|||||True
O69.4|Trabajo de parto y parto complicados por vasa previa|181|GYNOBS|||||True
O69.5|Trabajo de parto y parto complicados por lesión vascular del cordón|181|GYNOBS|||||True
O69.8|Trabajo de parto y parto complicados por otros problemas del cordón umbilical|181|GYNOBS|||||True
O69.9|Trabajo de parto y parto complicados por problemas no especificados del cordón umbilical|181|GYNOBS|||||True
O70|Desgarro perineal durante el parto|181|GYNOBS|||||True
O70.0|Desgarro perineal de primer grado durante el parto|181|GYNOBS|||||True
O70.1|Desgarro perineal de segundo grado durante el parto|181|GYNOBS|||||True
O70.2|Desgarro perineal de tercer grado durante el parto|181|GYNOBS|||||True
O70.3|Desgarro perineal de cuarto grado durante el parto|181|GYNOBS|||||True
O70.9|Desgarro perineal durante el parto, de grado no especificado|181|GYNOBS|||||True
O71|Otro trauma obstétrico|181|GYNOBS|||||True
O71.0|Ruptura del útero antes del inicio del trabajo de parto|181|GYNOBS|||||True
O71.1|Ruptura del útero durante el trabajo de parto|181|GYNOBS|||||True
O71.2|Inversión del útero, postparto|181|GYNOBS|||||True
O71.3|Desgarro obstétrico del cuello uterino|181|GYNOBS|||||True
O71.4|Desgarro vaginal obstétrico alto, sólo|181|GYNOBS|||||True
O71.5|Otros traumatismos obstétricos de los órganos pelvianos|181|GYNOBS|||||True
O71.6|Traumatismo obstétrico de los ligamentos y articulaciones de la pelvis|181|GYNOBS|||||True
O71.7|Hematoma obstétrico de la pelvis|181|GYNOBS|||||True
O71.8|Otros traumas obstétricos especificados|181|GYNOBS|||||True
O71.9|Trauma obstétrico, no especificado|181|GYNOBS|||||True
O72|Hemorragia postparto|181|GYNOBS|||||True
O72.0|Hemorragia del tercer período del parto|181|GYNOBS|||||True
O72.1|Otras hemorragias postparto inmediatas|181|GYNOBS|||||True
O72.2|Hemorragia postparto secundaria o tardía|181|GYNOBS|||||True
O72.3|Defecto de la coagulación postparto|181|GYNOBS|||||True
O73|Retención de la placenta o de las membranas, sin hemorragia|181|GYNOBS|||||True
O73.0|Retención de la placenta sin hemorragia|181|GYNOBS|||||True
O73.1|Retención de fragmentos de la placenta o de las membranas, sin hemorragia|181|GYNOBS|||||True
O74|Complicaciones de la anestesia administrada durante el trabajo de parto y el parto|181|GYNOBS|||||True
O74.0|Neumonitis por aspiración debida a la anestesia administrada durante el trabajo de parto y el parto|181|GYNOBS|||||True
O74.1|Otras complicaciones pulmonares debidas a la anestesia administrada durante el trabajo de parto y el parto|181|GYNOBS|||||True
O74.2|Complicaciones cardíacas de la anestesia administrada durante el trabajo de parto y el parto|181|GYNOBS|||||True
O74.3|Complicaciones del sistema nervioso central por la anestesia administrada durante el trabajo de parto y el parto|181|GYNOBS|||||True
O74.4|Reacción tóxica a la anestesia local administrada durante el trabajo de parto y el parto|181|GYNOBS|||||True
O74.5|Cefalalgia inducida por la anestesia espinal o epidural administradas durante el trabajo de parto y el parto|181|GYNOBS|||||True
O74.6|Otras complicaciones de la anestesia espinal o epidural administradas durante el trabajo de parto y el parto|181|GYNOBS|||||True
O74.7|Falla o dificultad en la intubación durante el trabajo de parto y el parto|181|GYNOBS|||||True
O74.8|Otras complicaciones de la anestesia administrada durante el trabajo de parto y el parto|181|GYNOBS|||||True
O74.9|Complicación no especificada de la anestesia administrada durante el trabajo de parto y el parto|181|GYNOBS|||||True
O75|Otras complicaciones del trabajo de parto y del parto, no clasificadas en otra parte|181|GYNOBS|||||True
O75.0|Sufrimiento materno durante el trabajo de parto y el parto|181|GYNOBS|||||True
O75.1|Choque durante o después del trabajo de parto y el parto|181|GYNOBS|||||True
O75.2|Pirexia durante el trabajo de parto, no clasificada en otra parte|181|GYNOBS|||||True
O75.3|Otras infecciones durante el trabajo de parto|181|GYNOBS|||||True
O75.4|Otras complicaciones de la cirugía y de otros procedimientos obstétricos|181|GYNOBS|||||True
O75.5|Retraso del parto después de la ruptura artificial de las membranas|181|GYNOBS|||||True
O75.6|Retraso del parto después de la ruptura espontánea o no especificada de las membranas|181|GYNOBS|||||True
O75.7|Parto vaginal posterior a una cesárea previa|181|GYNOBS|||||True
O75.8|Otras complicaciones especificadas del trabajo de parto y del parto|181|GYNOBS|||||True
O75.9|Complicación no especificada del trabajo de parto y del parto|181|GYNOBS|||||True
O80|Parto único espontáneo|182|GYNOBS|||||True
O80.0|Parto único espontáneo, presentación cefálica de vértice|182|GYNOBS|||||True
O80.1|Parto único espontáneo, presentación de nalgas o podálica|182|GYNOBS|||||True
O80.8|Parto único espontáneo, otras presentaciones|182|GYNOBS|||||True
O80.9|Parto único espontáneo, sin otra especificación|182|GYNOBS|||||True
O81|Parto único con fórceps y ventosa extractora|182|GYNOBS|||||True
O81.0|Parto con fórceps bajo|182|GYNOBS|||||True
O81.1|Parto con fórceps medio|182|GYNOBS|||||True
O81.2|Parto con fórceps medio con rotación|182|GYNOBS|||||True
O81.3|Parto con fórceps de otros tipos y los no especificados|182|GYNOBS|||||True
O81.4|Parto con ventosa extractora|182|GYNOBS|||||True
O81.5|Parto con combinación de fórceps y ventosa extractora|182|GYNOBS|||||True
O82|Parto único por cesárea|182|GYNOBS|||||True
O82.0|Parto por cesárea electiva|182|GYNOBS|||||True
O82.1|Parto por cesárea de emergencia|182|GYNOBS|||||True
O82.2|Parto por cesárea con histerectomía|182|GYNOBS|||||True
O82.8|Otros partos únicos por cesárea|182|GYNOBS|||||True
O82.9|Parto por cesárea, sin otra especificación|182|GYNOBS|||||True
O83|Otros partos únicos asistidos|182|GYNOBS|||||True
O83.0|Extracción de nalgas|182|GYNOBS|||||True
O83.1|Otros partos únicos asistidos, de nalgas|182|GYNOBS|||||True
O83.2|Otros partos únicos con ayuda de manipulación obstétrica|182|GYNOBS|||||True
O83.3|Parto de feto viable en embarazo abdominal|182|GYNOBS|||||True
O83.4|Operación destructiva para facilitar el parto|182|GYNOBS|||||True
O83.8|Otros partos únicos asistidos especificados|182|GYNOBS|||||True
O83.9|Parto único asistido, sin otra especificación|182|GYNOBS|||||True
O84|Parto múltiple|182|GYNOBS|||||True
O84.0|Parto múltiple, todos espontáneos|182|GYNOBS|||||True
O84.1|Parto múltiple, todos por fórceps y ventosa extractora|182|GYNOBS|||||True
O84.2|Parto múltiple, todos por cesárea|182|GYNOBS|||||True
O84.8|Otros partos múltiples|182|GYNOBS|||||True
O84.9|Parto múltiple, no especificado|182|GYNOBS|||||True
O85|Sepsis puerperal|183|GYNOBS|||||True
O86|Otras infecciones puerperales|183|GYNOBS|||||True
O86.0|Infección de herida quirúrgica obstétrica|183|GYNOBS|||||True
O86.1|Otras infecciones genitales consecutivas al parto|183|GYNOBS|||||True
O86.2|Infección de las vías urinarias consecutiva al parto|183|GYNOBS|||||True
O86.3|Otras infecciones de las vías genitourinarias consecutivas al parto|183|GYNOBS|||||True
